"translation","source","can_modify"
"Synopsis third item DLC_4050 first line{LF}Synopsis third item DLC_4050 second line{LF}Synopsis third item DLC_4050 third line{LF}Synopsis third item DLC_4050 fourth line{LF}Synopsis third item DLC_4050 fifth line","あらすじ第三項　ＤＬＣ＿４０５０　一行目{LF}あらすじ第三項　ＤＬＣ＿４０５０　二行目{LF}あらすじ第三項　ＤＬＣ＿４０５０　三行目{LF}あらすじ第三項　ＤＬＣ＿４０５０　四行目{LF}あらすじ第三項　ＤＬＣ＿４０５０　五行目","1"
"Summary fourth item DLC_4050 first line{LF}Summary fourth item DLC_4050 second line{LF}Summary fourth item DLC_4050 third line{LF}Summary fourth item DLC_4050 fourth line{LF}Summary fourth item DLC_4050 fifth line","あらすじ第四項　ＤＬＣ＿４０５０　一行目{LF}あらすじ第四項　ＤＬＣ＿４０５０　二行目{LF}あらすじ第四項　ＤＬＣ＿４０５０　三行目{LF}あらすじ第四項　ＤＬＣ＿４０５０　四行目{LF}あらすじ第四項　ＤＬＣ＿４０５０　五行目","1"
"Summary fifth item DLC_4050 first line{LF}Summary fifth item DLC_4050 second line{LF}Summary fifth item DLC_4050 third line{LF}Summary fifth item DLC_4050 fourth line{LF}Summary fifth item DLC_4050 fifth line","あらすじ第五項　ＤＬＣ＿４０５０　一行目{LF}あらすじ第五項　ＤＬＣ＿４０５０　二行目{LF}あらすじ第五項　ＤＬＣ＿４０５０　三行目{LF}あらすじ第五項　ＤＬＣ＿４０５０　四行目{LF}あらすじ第五項　ＤＬＣ＿４０５０　五行目","1"
"Summary sixth item DLC_4050 first line{LF}Summary sixth item DLC_4050 second line{LF}Summary sixth item DLC_4050 third line{LF}Summary sixth item DLC_4050 fourth line{LF}Summary sixth item DLC_4050 fifth line","あらすじ第六項　ＤＬＣ＿４０５０　一行目{LF}あらすじ第六項　ＤＬＣ＿４０５０　二行目{LF}あらすじ第六項　ＤＬＣ＿４０５０　三行目{LF}あらすじ第六項　ＤＬＣ＿４０５０　四行目{LF}あらすじ第六項　ＤＬＣ＿４０５０　五行目","1"
"Summary seventh item DLC_4050 first line{LF}Summary seventh item DLC_4050 second line{LF}Summary seventh item DLC_4050 third line{LF}Summary seventh item DLC_4050 fourth line{LF}Summary seventh item DLC_4050 fifth line","あらすじ第七項　ＤＬＣ＿４０５０　一行目{LF}あらすじ第七項　ＤＬＣ＿４０５０　二行目{LF}あらすじ第七項　ＤＬＣ＿４０５０　三行目{LF}あらすじ第七項　ＤＬＣ＿４０５０　四行目{LF}あらすじ第七項　ＤＬＣ＿４０５０　五行目","1"
"Summary eighth item DLC_4050 first line{LF}Summary eighth item DLC_4050 second line{LF}Summary eighth item DLC_4050 third line{LF}Summary eighth item DLC_4050 fourth line{LF}Summary eighth item DLC_4050 fifth line","あらすじ第八項　ＤＬＣ＿４０５０　一行目{LF}あらすじ第八項　ＤＬＣ＿４０５０　二行目{LF}あらすじ第八項　ＤＬＣ＿４０５０　三行目{LF}あらすじ第八項　ＤＬＣ＿４０５０　四行目{LF}あらすじ第八項　ＤＬＣ＿４０５０　五行目","1"
"Summary ninth item DLC_4050 first line{LF}Summary ninth item DLC_4050 second line{LF}Summary ninth item DLC_4050 third line{LF}Summary ninth item DLC_4050 fourth line{LF}Summary ninth item DLC_4050 fifth line","あらすじ第九項　ＤＬＣ＿４０５０　一行目{LF}あらすじ第九項　ＤＬＣ＿４０５０　二行目{LF}あらすじ第九項　ＤＬＣ＿４０５０　三行目{LF}あらすじ第九項　ＤＬＣ＿４０５０　四行目{LF}あらすじ第九項　ＤＬＣ＿４０５０　五行目","1"
"Summary tenth item DLC_4050 first line{LF}Summary tenth item DLC_4050 second line{LF}Summary tenth item DLC_4050 third line{LF}Summary tenth item DLC_4050 fourth line{LF}Summary tenth item DLC_4050 fifth line","あらすじ第十項　ＤＬＣ＿４０５０　一行目{LF}あらすじ第十項　ＤＬＣ＿４０５０　二行目{LF}あらすじ第十項　ＤＬＣ＿４０５０　三行目{LF}あらすじ第十項　ＤＬＣ＿４０５０　四行目{LF}あらすじ第十項　ＤＬＣ＿４０５０　五行目","1"
"Summary eleventh item DLC_4050 first line{LF}Summary eleventh item DLC_4050 second line{LF}Summary eleventh item DLC_4050 third line{LF}Summary eleventh item DLC_4050 fourth line{LF}Summary eleventh item DLC_4050 fifth line","あらすじ第十一項　ＤＬＣ＿４０５０　一行目{LF}あらすじ第十一項　ＤＬＣ＿４０５０　二行目{LF}あらすじ第十一項　ＤＬＣ＿４０５０　三行目{LF}あらすじ第十一項　ＤＬＣ＿４０５０　四行目{LF}あらすじ第十一項　ＤＬＣ＿４０５０　五行目","1"
"Summary first item DLC_3010 one line{LF}Summary first item DLC_3010 two lines{LF}Summary first item DLC_3010 three lines{LF}Summary first item DLC_3010 four lines{LF}Summary first item DLC_3010 five lines","あらすじ第一項　ＤＬＣ＿３０１０　一行目{LF}あらすじ第一項　ＤＬＣ＿３０１０　二行目{LF}あらすじ第一項　ＤＬＣ＿３０１０　三行目{LF}あらすじ第一項　ＤＬＣ＿３０１０　四行目{LF}あらすじ第一項　ＤＬＣ＿３０１０　五行目","1"
"Summary second item DLC_3010 one line{LF}Summary second item DLC_3010 two lines{LF}Summary second item DLC_3010 three lines{LF}Summary second item DLC_3010 four lines{LF}Summary second item DLC_3010 five lines","あらすじ第二項　ＤＬＣ＿３０１０　一行目{LF}あらすじ第二項　ＤＬＣ＿３０１０　二行目{LF}あらすじ第二項　ＤＬＣ＿３０１０　三行目{LF}あらすじ第二項　ＤＬＣ＿３０１０　四行目{LF}あらすじ第二項　ＤＬＣ＿３０１０　五行目","1"
"Summary third item DLC_3010 one line{LF}Summary third item DLC_3010 two lines{LF}Summary third item DLC_3010 three lines{LF}Summary third item DLC_3010 four lines{LF}Summary third item DLC_3010 five lines","あらすじ第三項　ＤＬＣ＿３０１０　一行目{LF}あらすじ第三項　ＤＬＣ＿３０１０　二行目{LF}あらすじ第三項　ＤＬＣ＿３０１０　三行目{LF}あらすじ第三項　ＤＬＣ＿３０１０　四行目{LF}あらすじ第三項　ＤＬＣ＿３０１０　五行目","1"
"Summary fourth item DLC_3010 one line{LF}Summary fourth item DLC_3010 two lines{LF}Summary fourth item DLC_3010 three lines{LF}Summary fourth item DLC_3010 four lines{LF}Summary fourth item DLC_3010 five lines","あらすじ第四項　ＤＬＣ＿３０１０　一行目{LF}あらすじ第四項　ＤＬＣ＿３０１０　二行目{LF}あらすじ第四項　ＤＬＣ＿３０１０　三行目{LF}あらすじ第四項　ＤＬＣ＿３０１０　四行目{LF}あらすじ第四項　ＤＬＣ＿３０１０　五行目","1"
"Summary fifth item DLC_3010 one line{LF}Summary fifth item DLC_3010 two lines{LF}Summary fifth item DLC_3010 three lines{LF}Summary fifth item DLC_3010 four lines{LF}Summary fifth item DLC_3010 five lines","あらすじ第五項　ＤＬＣ＿３０１０　一行目{LF}あらすじ第五項　ＤＬＣ＿３０１０　二行目{LF}あらすじ第五項　ＤＬＣ＿３０１０　三行目{LF}あらすじ第五項　ＤＬＣ＿３０１０　四行目{LF}あらすじ第五項　ＤＬＣ＿３０１０　五行目","1"
"Summary sixth item DLC_3010 one line{LF}Summary sixth item DLC_3010 two lines{LF}Summary sixth item DLC_3010 three lines{LF}Summary sixth item DLC_3010 four lines{LF}Summary sixth item DLC_3010 five lines","あらすじ第六項　ＤＬＣ＿３０１０　一行目{LF}あらすじ第六項　ＤＬＣ＿３０１０　二行目{LF}あらすじ第六項　ＤＬＣ＿３０１０　三行目{LF}あらすじ第六項　ＤＬＣ＿３０１０　四行目{LF}あらすじ第六項　ＤＬＣ＿３０１０　五行目","1"
"Summary seventh item DLC_3010 one line{LF}Summary seventh item DLC_3010 two lines{LF}Summary seventh item DLC_3010 three lines{LF}Summary seventh item DLC_3010 four lines{LF}Summary seventh item DLC_3010 five lines","あらすじ第七項　ＤＬＣ＿３０１０　一行目{LF}あらすじ第七項　ＤＬＣ＿３０１０　二行目{LF}あらすじ第七項　ＤＬＣ＿３０１０　三行目{LF}あらすじ第七項　ＤＬＣ＿３０１０　四行目{LF}あらすじ第七項　ＤＬＣ＿３０１０　五行目","1"
"Summary eighth item DLC_3010 one line{LF}Summary eighth item DLC_3010 two lines{LF}Summary eighth item DLC_3010 three lines{LF}Summary eighth item DLC_3010 four lines{LF}Summary eighth item DLC_3010 five lines","あらすじ第八項　ＤＬＣ＿３０１０　一行目{LF}あらすじ第八項　ＤＬＣ＿３０１０　二行目{LF}あらすじ第八項　ＤＬＣ＿３０１０　三行目{LF}あらすじ第八項　ＤＬＣ＿３０１０　四行目{LF}あらすじ第八項　ＤＬＣ＿３０１０　五行目","1"
"Summary ninth item DLC_3010 first line{LF}Summary ninth item DLC_3010 second line{LF}Summary ninth item DLC_3010 third line{LF}Summary ninth item DLC_3010 fourth line{LF}Summary ninth item DLC_3010 fifth line","あらすじ第九項　ＤＬＣ＿３０１０　一行目{LF}あらすじ第九項　ＤＬＣ＿３０１０　二行目{LF}あらすじ第九項　ＤＬＣ＿３０１０　三行目{LF}あらすじ第九項　ＤＬＣ＿３０１０　四行目{LF}あらすじ第九項　ＤＬＣ＿３０１０　五行目","1"
"Summary tenth item DLC_3010 first line{LF}Summary tenth item DLC_3010 second line{LF}Summary tenth item DLC_3010 third line{LF}Summary tenth item DLC_3010 fourth line{LF}Summary tenth item DLC_3010 fifth line","あらすじ第十項　ＤＬＣ＿３０１０　一行目{LF}あらすじ第十項　ＤＬＣ＿３０１０　二行目{LF}あらすじ第十項　ＤＬＣ＿３０１０　三行目{LF}あらすじ第十項　ＤＬＣ＿３０１０　四行目{LF}あらすじ第十項　ＤＬＣ＿３０１０　五行目","1"
"Summary eleventh item DLC_3010 first line{LF}Summary eleventh item DLC_3010 second line{LF}Summary eleventh item DLC_3010 third line{LF}Summary eleventh item DLC_3010 fourth line{LF}Summary eleventh item DLC_3010 fifth line","あらすじ第十一項　ＤＬＣ＿３０１０　一行目{LF}あらすじ第十一項　ＤＬＣ＿３０１０　二行目{LF}あらすじ第十一項　ＤＬＣ＿３０１０　三行目{LF}あらすじ第十一項　ＤＬＣ＿３０１０　四行目{LF}あらすじ第十一項　ＤＬＣ＿３０１０　五行目","1"
"Summary first item Missing number DLC_3020 first line{LF}Summary first item Missing number DLC_3020 second line{LF}Summary first item Missing number DLC_3020 third line{LF}Summary first item Missing number DLC_3020 fourth line{LF}Summary first item Missing number DLC_3020 fifth line","あらすじ第一項　欠番　ＤＬＣ＿３０２０　一行目{LF}あらすじ第一項　欠番　ＤＬＣ＿３０２０　二行目{LF}あらすじ第一項　欠番　ＤＬＣ＿３０２０　三行目{LF}あらすじ第一項　欠番　ＤＬＣ＿３０２０　四行目{LF}あらすじ第一項　欠番　ＤＬＣ＿３０２０　五行目","1"
"Summary second item Missing number DLC_3020 first line{LF}Summary second item Missing number DLC_3020 second line{LF}Summary second item Missing number DLC_3020 third line{LF}Summary second item Missing number DLC_3020 fourth line{LF}Summary second item Missing number DLC_3020 fifth line","あらすじ第二項　欠番　ＤＬＣ＿３０２０　一行目{LF}あらすじ第二項　欠番　ＤＬＣ＿３０２０　二行目{LF}あらすじ第二項　欠番　ＤＬＣ＿３０２０　三行目{LF}あらすじ第二項　欠番　ＤＬＣ＿３０２０　四行目{LF}あらすじ第二項　欠番　ＤＬＣ＿３０２０　五行目","1"
"Summary third item Missing number DLC_3020 first line{LF}Summary third item Missing number DLC_3020 second line{LF}Summary third item Missing number DLC_3020 third line{LF}Summary third item Missing number DLC_3020 fourth line{LF}Summary third item Missing number DLC_3020 fifth line","あらすじ第三項　欠番　ＤＬＣ＿３０２０　一行目{LF}あらすじ第三項　欠番　ＤＬＣ＿３０２０　二行目{LF}あらすじ第三項　欠番　ＤＬＣ＿３０２０　三行目{LF}あらすじ第三項　欠番　ＤＬＣ＿３０２０　四行目{LF}あらすじ第三項　欠番　ＤＬＣ＿３０２０　五行目","1"
"Summary fourth item Missing number DLC_3020 first line{LF}Summary fourth item Missing number DLC_3020 second line{LF}Summary fourth item Missing number DLC_3020 third line{LF}Summary fourth item Missing number DLC_3020 fourth line{LF}Summary fourth item Missing number DLC_3020 fifth line","あらすじ第四項　欠番　ＤＬＣ＿３０２０　一行目{LF}あらすじ第四項　欠番　ＤＬＣ＿３０２０　二行目{LF}あらすじ第四項　欠番　ＤＬＣ＿３０２０　三行目{LF}あらすじ第四項　欠番　ＤＬＣ＿３０２０　四行目{LF}あらすじ第四項　欠番　ＤＬＣ＿３０２０　五行目","1"
"Synopsis fifth item Missing number DLC_3020 First line{LF}Synopsis fifth item Missing number DLC_3020 Second line{LF}Synopsis fifth item Missing number DLC_3020 Third line{LF}Synopsis fifth item Missing number DLC_3020 Fourth line{LF}Synopsis fifth item Missing number DLC_3020 Fifth line","あらすじ第五項　欠番　ＤＬＣ＿３０２０　一行目{LF}あらすじ第五項　欠番　ＤＬＣ＿３０２０　二行目{LF}あらすじ第五項　欠番　ＤＬＣ＿３０２０　三行目{LF}あらすじ第五項　欠番　ＤＬＣ＿３０２０　四行目{LF}あらすじ第五項　欠番　ＤＬＣ＿３０２０　五行目","1"
"Synopsis sixth item Missing number DLC_3020 First line{LF}Synopsis sixth item Missing number DLC_3020 Second line{LF}Synopsis sixth item Missing number DLC_3020 Third line{LF}Synopsis sixth item Missing number DLC_3020 Fourth line{LF}Synopsis sixth item Missing number DLC_3020 Fifth line","あらすじ第六項　欠番　ＤＬＣ＿３０２０　一行目{LF}あらすじ第六項　欠番　ＤＬＣ＿３０２０　二行目{LF}あらすじ第六項　欠番　ＤＬＣ＿３０２０　三行目{LF}あらすじ第六項　欠番　ＤＬＣ＿３０２０　四行目{LF}あらすじ第六項　欠番　ＤＬＣ＿３０２０　五行目","1"
"Synopsis seventh item Missing number DLC_3020 First line{LF}Synopsis seventh item Missing number DLC_3020 Second line{LF}Synopsis seventh item Missing number DLC_3020 Third line{LF}Synopsis seventh item Missing number DLC_3020 Fourth line{LF}Synopsis seventh item Missing number DLC_3020 Fifth line","あらすじ第七項　欠番　ＤＬＣ＿３０２０　一行目{LF}あらすじ第七項　欠番　ＤＬＣ＿３０２０　二行目{LF}あらすじ第七項　欠番　ＤＬＣ＿３０２０　三行目{LF}あらすじ第七項　欠番　ＤＬＣ＿３０２０　四行目{LF}あらすじ第七項　欠番　ＤＬＣ＿３０２０　五行目","1"
"Synopsis eighth item Missing number DLC_3020 First line{LF}Synopsis eighth item Missing number DLC_3020 Second line{LF}Synopsis eighth item Missing number DLC_3020 Third line{LF}Synopsis eighth item Missing number DLC_3020 Fourth line{LF}Synopsis eighth item Missing number DLC_3020 Fifth line","あらすじ第八項　欠番　ＤＬＣ＿３０２０　一行目{LF}あらすじ第八項　欠番　ＤＬＣ＿３０２０　二行目{LF}あらすじ第八項　欠番　ＤＬＣ＿３０２０　三行目{LF}あらすじ第八項　欠番　ＤＬＣ＿３０２０　四行目{LF}あらすじ第八項　欠番　ＤＬＣ＿３０２０　五行目","1"
"Synopsis ninth item Missing number DLC_3020 First line{LF}Synopsis ninth item Missing number DLC_3020 Second line{LF}Synopsis ninth item Missing number DLC_3020 Third line{LF}Synopsis ninth item Missing number DLC_3020 Fourth line{LF}Synopsis ninth item Missing number DLC_3020 Fifth line","あらすじ第九項　欠番　ＤＬＣ＿３０２０　一行目{LF}あらすじ第九項　欠番　ＤＬＣ＿３０２０　二行目{LF}あらすじ第九項　欠番　ＤＬＣ＿３０２０　三行目{LF}あらすじ第九項　欠番　ＤＬＣ＿３０２０　四行目{LF}あらすじ第九項　欠番　ＤＬＣ＿３０２０　五行目","1"
"Synopsis tenth item Missing number DLC_3020 First line{LF}Synopsis tenth item Missing number DLC_3020 Second line{LF}Synopsis tenth item Missing number DLC_3020 Third line{LF}Synopsis tenth item Missing number DLC_3020 Fourth line{LF}Synopsis tenth item Missing number DLC_3020 Fifth line","あらすじ第十項　欠番　ＤＬＣ＿３０２０　一行目{LF}あらすじ第十項　欠番　ＤＬＣ＿３０２０　二行目{LF}あらすじ第十項　欠番　ＤＬＣ＿３０２０　三行目{LF}あらすじ第十項　欠番　ＤＬＣ＿３０２０　四行目{LF}あらすじ第十項　欠番　ＤＬＣ＿３０２０　五行目","1"
"Synopsis eleventh item Missing number DLC_3020 First line{LF}Synopsis eleventh item Missing number DLC_3020 Second line{LF}Synopsis eleventh item Missing number DLC_3020 Third line{LF}Synopsis eleventh item Missing number DLC_3020 Fourth line{LF}Synopsis eleventh item Missing number DLC_3020 Fifth line","あらすじ第十一項　欠番　ＤＬＣ＿３０２０　一行目{LF}あらすじ第十一項　欠番　ＤＬＣ＿３０２０　二行目{LF}あらすじ第十一項　欠番　ＤＬＣ＿３０２０　三行目{LF}あらすじ第十一項　欠番　ＤＬＣ＿３０２０　四行目{LF}あらすじ第十一項　欠番　ＤＬＣ＿３０２０　五行目","1"
"Synopsis first item DLC_3030 line 1{LF}Synopsis first item DLC_3030 line 2{LF}Synopsis first item DLC_3030 line 3{LF}Synopsis first item DLC_3030 line 4{LF}Synopsis first item DLC_3030 line 5","あらすじ第一項　ＤＬＣ＿３０３０　一行目{LF}あらすじ第一項　ＤＬＣ＿３０３０　二行目{LF}あらすじ第一項　ＤＬＣ＿３０３０　三行目{LF}あらすじ第一項　ＤＬＣ＿３０３０　四行目{LF}あらすじ第一項　ＤＬＣ＿３０３０　五行目","1"
"Synopsis second item DLC_3030 line 1{LF}Synopsis second item DLC_3030 line 2{LF}Synopsis second item DLC_3030 line 3{LF}Synopsis second item DLC_3030 line 4{LF}Synopsis second item DLC_3030 line 5","あらすじ第二項　ＤＬＣ＿３０３０　一行目{LF}あらすじ第二項　ＤＬＣ＿３０３０　二行目{LF}あらすじ第二項　ＤＬＣ＿３０３０　三行目{LF}あらすじ第二項　ＤＬＣ＿３０３０　四行目{LF}あらすじ第二項　ＤＬＣ＿３０３０　五行目","1"
"Synopsis third item DLC_3030 line 1{LF}Synopsis third item DLC_3030 line 2{LF}Synopsis third item DLC_3030 line 3{LF}Synopsis third item DLC_3030 line 4{LF}Synopsis third item DLC_3030 line 5","あらすじ第三項　ＤＬＣ＿３０３０　一行目{LF}あらすじ第三項　ＤＬＣ＿３０３０　二行目{LF}あらすじ第三項　ＤＬＣ＿３０３０　三行目{LF}あらすじ第三項　ＤＬＣ＿３０３０　四行目{LF}あらすじ第三項　ＤＬＣ＿３０３０　五行目","1"
"Synopsis fourth item DLC_3030 line 1{LF}Synopsis fourth item DLC_3030 line 2{LF}Synopsis fourth item DLC_3030 line 3{LF}Synopsis fourth item DLC_3030 line 4{LF}Synopsis fourth item DLC_3030 line 5","あらすじ第四項　ＤＬＣ＿３０３０　一行目{LF}あらすじ第四項　ＤＬＣ＿３０３０　二行目{LF}あらすじ第四項　ＤＬＣ＿３０３０　三行目{LF}あらすじ第四項　ＤＬＣ＿３０３０　四行目{LF}あらすじ第四項　ＤＬＣ＿３０３０　五行目","1"
"Synopsis fifth item DLC_3030 line 1{LF}Synopsis fifth item DLC_3030 line 2{LF}Synopsis fifth item DLC_3030 line 3{LF}Synopsis fifth item DLC_3030 line 4{LF}Synopsis fifth item DLC_3030 line 5","あらすじ第五項　ＤＬＣ＿３０３０　一行目{LF}あらすじ第五項　ＤＬＣ＿３０３０　二行目{LF}あらすじ第五項　ＤＬＣ＿３０３０　三行目{LF}あらすじ第五項　ＤＬＣ＿３０３０　四行目{LF}あらすじ第五項　ＤＬＣ＿３０３０　五行目","1"
"Synopsis sixth item DLC_3030 line 1{LF}Synopsis sixth item DLC_3030 line 2{LF}Synopsis sixth item DLC_3030 line 3{LF}Synopsis sixth item DLC_3030 line 4{LF}Synopsis sixth item DLC_3030 line 5","あらすじ第六項　ＤＬＣ＿３０３０　一行目{LF}あらすじ第六項　ＤＬＣ＿３０３０　二行目{LF}あらすじ第六項　ＤＬＣ＿３０３０　三行目{LF}あらすじ第六項　ＤＬＣ＿３０３０　四行目{LF}あらすじ第六項　ＤＬＣ＿３０３０　五行目","1"
"Synopsis seventh item DLC_3030 line 1{LF}Synopsis seventh item DLC_3030 line 2{LF}Synopsis seventh item DLC_3030 line 3{LF}Synopsis seventh item DLC_3030 line 4{LF}Synopsis seventh item DLC_3030 line 5","あらすじ第七項　ＤＬＣ＿３０３０　一行目{LF}あらすじ第七項　ＤＬＣ＿３０３０　二行目{LF}あらすじ第七項　ＤＬＣ＿３０３０　三行目{LF}あらすじ第七項　ＤＬＣ＿３０３０　四行目{LF}あらすじ第七項　ＤＬＣ＿３０３０　五行目","1"
"Synopsis eighth item DLC_3030 line 1{LF}Synopsis eighth item DLC_3030 line 2{LF}Synopsis eighth item DLC_3030 line 3{LF}Synopsis eighth item DLC_3030 line 4{LF}Synopsis eighth item DLC_3030 line 5","あらすじ第八項　ＤＬＣ＿３０３０　一行目{LF}あらすじ第八項　ＤＬＣ＿３０３０　二行目{LF}あらすじ第八項　ＤＬＣ＿３０３０　三行目{LF}あらすじ第八項　ＤＬＣ＿３０３０　四行目{LF}あらすじ第八項　ＤＬＣ＿３０３０　五行目","1"
"Summary of the ninth item DLC_3030 first line{LF}Summary of the ninth item DLC_3030 second line{LF}Summary of the ninth item DLC_3030 third line{LF}Summary of the ninth item DLC_3030 fourth line{LF}Summary of the ninth item DLC_3030 fifth line","あらすじ第九項　ＤＬＣ＿３０３０　一行目{LF}あらすじ第九項　ＤＬＣ＿３０３０　二行目{LF}あらすじ第九項　ＤＬＣ＿３０３０　三行目{LF}あらすじ第九項　ＤＬＣ＿３０３０　四行目{LF}あらすじ第九項　ＤＬＣ＿３０３０　五行目","1"
"Summary of the tenth item DLC_3030 first line{LF}Summary of the tenth item DLC_3030 second line{LF}Summary of the tenth item DLC_3030 third line{LF}Summary of the tenth item DLC_3030 fourth line{LF}Summary of the tenth item DLC_3030 fifth line","あらすじ第十項　ＤＬＣ＿３０３０　一行目{LF}あらすじ第十項　ＤＬＣ＿３０３０　二行目{LF}あらすじ第十項　ＤＬＣ＿３０３０　三行目{LF}あらすじ第十項　ＤＬＣ＿３０３０　四行目{LF}あらすじ第十項　ＤＬＣ＿３０３０　五行目","1"
"Summary of the eleventh item DLC_3030 first line{LF}Summary of the eleventh item DLC_3030 second line{LF}Summary of the eleventh item DLC_3030 third line{LF}Summary of the eleventh item DLC_3030 fourth line{LF}Summary of the eleventh item DLC_3030 fifth line","あらすじ第十一項　ＤＬＣ＿３０３０　一行目{LF}あらすじ第十一項　ＤＬＣ＿３０３０　二行目{LF}あらすじ第十一項　ＤＬＣ＿３０３０　三行目{LF}あらすじ第十一項　ＤＬＣ＿３０３０　四行目{LF}あらすじ第十一項　ＤＬＣ＿３０３０　五行目","1"
"Summary of the first item DLC_3040 first line{LF}Summary of the first item DLC_3040 second line{LF}Summary of the first item DLC_3040 third line{LF}Summary of the first item DLC_3040 fourth line{LF}Summary of the first item DLC_3040 fifth line","あらすじ第一項　ＤＬＣ＿３０４０　一行目{LF}あらすじ第一項　ＤＬＣ＿３０４０　二行目{LF}あらすじ第一項　ＤＬＣ＿３０４０　三行目{LF}あらすじ第一項　ＤＬＣ＿３０４０　四行目{LF}あらすじ第一項　ＤＬＣ＿３０４０　五行目","1"
"Summary of the second item DLC_3040 first line{LF}Summary of the second item DLC_3040 second line{LF}Summary of the second item DLC_3040 third line{LF}Summary of the second item DLC_3040 fourth line{LF}Summary of the second item DLC_3040 fifth line","あらすじ第二項　ＤＬＣ＿３０４０　一行目{LF}あらすじ第二項　ＤＬＣ＿３０４０　二行目{LF}あらすじ第二項　ＤＬＣ＿３０４０　三行目{LF}あらすじ第二項　ＤＬＣ＿３０４０　四行目{LF}あらすじ第二項　ＤＬＣ＿３０４０　五行目","1"
"Summary of the third item DLC_3040 first line{LF}Summary of the third item DLC_3040 second line{LF}Summary of the third item DLC_3040 third line{LF}Summary of the third item DLC_3040 fourth line{LF}Summary of the third item DLC_3040 fifth line","あらすじ第三項　ＤＬＣ＿３０４０　一行目{LF}あらすじ第三項　ＤＬＣ＿３０４０　二行目{LF}あらすじ第三項　ＤＬＣ＿３０４０　三行目{LF}あらすじ第三項　ＤＬＣ＿３０４０　四行目{LF}あらすじ第三項　ＤＬＣ＿３０４０　五行目","1"
"Summary of the fourth item DLC_3040 first line{LF}Summary of the fourth item DLC_3040 second line{LF}Summary of the fourth item DLC_3040 third line{LF}Summary of the fourth item DLC_3040 fourth line{LF}Summary of the fourth item DLC_3040 fifth line","あらすじ第四項　ＤＬＣ＿３０４０　一行目{LF}あらすじ第四項　ＤＬＣ＿３０４０　二行目{LF}あらすじ第四項　ＤＬＣ＿３０４０　三行目{LF}あらすじ第四項　ＤＬＣ＿３０４０　四行目{LF}あらすじ第四項　ＤＬＣ＿３０４０　五行目","1"
"Summary of the fifth item DLC_3040 first line{LF}Summary of the fifth item DLC_3040 second line{LF}Summary of the fifth item DLC_3040 third line{LF}Summary of the fifth item DLC_3040 fourth line{LF}Summary of the fifth item DLC_3040 fifth line","あらすじ第五項　ＤＬＣ＿３０４０　一行目{LF}あらすじ第五項　ＤＬＣ＿３０４０　二行目{LF}あらすじ第五項　ＤＬＣ＿３０４０　三行目{LF}あらすじ第五項　ＤＬＣ＿３０４０　四行目{LF}あらすじ第五項　ＤＬＣ＿３０４０　五行目","1"
"Synopsis sixth item DLC_3040 first line{LF}Synopsis sixth item DLC_3040 second line{LF}Synopsis sixth item DLC_3040 third line{LF}Synopsis sixth item DLC_3040 fourth line{LF}Synopsis sixth item DLC_3040 fifth line","あらすじ第六項　ＤＬＣ＿３０４０　一行目{LF}あらすじ第六項　ＤＬＣ＿３０４０　二行目{LF}あらすじ第六項　ＤＬＣ＿３０４０　三行目{LF}あらすじ第六項　ＤＬＣ＿３０４０　四行目{LF}あらすじ第六項　ＤＬＣ＿３０４０　五行目","1"
"Synopsis seventh item DLC_3040 first line{LF}Synopsis seventh item DLC_3040 second line{LF}Synopsis seventh item DLC_3040 third line{LF}Synopsis seventh item DLC_3040 fourth line{LF}Synopsis seventh item DLC_3040 fifth line","あらすじ第七項　ＤＬＣ＿３０４０　一行目{LF}あらすじ第七項　ＤＬＣ＿３０４０　二行目{LF}あらすじ第七項　ＤＬＣ＿３０４０　三行目{LF}あらすじ第七項　ＤＬＣ＿３０４０　四行目{LF}あらすじ第七項　ＤＬＣ＿３０４０　五行目","1"
"Synopsis eighth item DLC_3040 first line{LF}Synopsis eighth item DLC_3040 second line{LF}Synopsis eighth item DLC_3040 third line{LF}Synopsis eighth item DLC_3040 fourth line{LF}Synopsis eighth item DLC_3040 fifth line","あらすじ第八項　ＤＬＣ＿３０４０　一行目{LF}あらすじ第八項　ＤＬＣ＿３０４０　二行目{LF}あらすじ第八項　ＤＬＣ＿３０４０　三行目{LF}あらすじ第八項　ＤＬＣ＿３０４０　四行目{LF}あらすじ第八項　ＤＬＣ＿３０４０　五行目","1"
"Synopsis ninth item DLC_3040 first line{LF}Synopsis ninth item DLC_3040 second line{LF}Synopsis ninth item DLC_3040 third line{LF}Synopsis ninth item DLC_3040 fourth line{LF}Synopsis ninth item DLC_3040 fifth line","あらすじ第九項　ＤＬＣ＿３０４０　一行目{LF}あらすじ第九項　ＤＬＣ＿３０４０　二行目{LF}あらすじ第九項　ＤＬＣ＿３０４０　三行目{LF}あらすじ第九項　ＤＬＣ＿３０４０　四行目{LF}あらすじ第九項　ＤＬＣ＿３０４０　五行目","1"
